nights_id,minimum_nights,maximum_nights
7984,30 ,365 
7985,1 ,1125 
7986,30 ,60 
7987,2 ,1125 
7988,1 ,28 
7989,30 ,1125 
7990,7 ,1125 
7991,1 ,21 
7992,3 ,60 
7993,30 ,90 
7994,2 ,365 
7995,30 ,365 
7996,30 ,1125 
7997,5 ,1125 
7998,5 ,1125 
7999,30 ,30 
8000,90 ,1000 
8001,30 ,1125 
8002,30 ,1125 
8003,28 ,365 
8004,30 ,1125 
8005,30 ,1125 
8006,2 ,3 
8007,30 ,1125 
8008,2 ,1125 
8009,30 ,60 
8010,30 ,1125 
8011,30 ,90 
8012,30 ,1125 
8013,2 ,1125 
8014,8 ,40 
8015,30 ,1125 
8016,30 ,1125 
8017,30 ,1125 
8018,3 ,1125 
8019,2 ,1125 
8020,30 ,731 
8021,5 ,10 
8022,1 ,1125 
8023,30 ,31 
8024,3 ,1125 
8025,30 ,1125 
8026,30 ,30 
8027,21 ,1125 
8028,5 ,1125 
8029,730 ,1125 
8030,3 ,1125 
8031,90 ,1000 
8032,2 ,1125 
8033,30 ,1125 
8034,30 ,1125 
8035,30 ,1125 
8036,1 ,1125 
8037,1 ,365 
8038,30 ,60 
8039,30 ,1125 
8040,2 ,1125 
8041,2 ,365 
8042,30 ,40 
8043,30 ,1125 
8044,4 ,16 
8045,3 ,365 
8046,2 ,365 
8047,1 ,26 
8048,1 ,365 
8049,3 ,1125 
8050,1 ,30 
8051,3 ,7 
8052,7 ,30 
8053,2 ,365 
8054,30 ,1125 
8055,2 ,1125 
8056,1 ,365 
8057,30 ,1124 
8058,2 ,1125 
8059,30 ,1125 
8060,5 ,1125 
8061,29 ,365 
8062,30 ,1125 
8063,30 ,1125 
8064,19 ,268 
8065,30 ,30 
8066,30 ,1125 
8067,30 ,1125 
8068,30 ,40 
8069,3 ,1125 
8070,2 ,1125 
8071,30 ,1125 
8072,2 ,1125 
8073,30 ,1125 
8074,2 ,1124 
8075,30 ,1125 
8076,30 ,365 
8077,30 ,1125 
8078,1 ,1125 
8079,30 ,1125 
8080,2 ,1125 
8081,1 ,1125 
8082,2 ,1125 
8083,30 ,1125 
8084,30 ,1125 
8085,3 ,1125 
8086,5 ,180 
8087,4 ,30 
8088,30 ,40 
8089,30 ,1125 
8090,2 ,10 
8091,30 ,1125 
8092,2 ,1125 
8093,30 ,365 
8094,3 ,4 
8095,1 ,365 
8096,1 ,365 
8097,2 ,60 
8098,30 ,1125 
8099,3 ,90 
8100,4 ,1125 
8101,3 ,45 
8102,3 ,365 
8103,30 ,30 
8104,2 ,60 
8105,30 ,1125 
8106,2 ,1125 
8107,1 ,1125 
8108,2 ,1125 
8109,31 ,1125 
8110,1 ,365 
8111,30 ,1125 
8112,2 ,1125 
8113,1 ,365 
8114,1 ,10 
8115,2 ,1125 
8116,30 ,40 
8117,2 ,40 
8118,2 ,365 
8119,4 ,365 
8120,30 ,40 
8121,30 ,365 
8122,2 ,1125 
8123,30 ,1125 
8124,5 ,1125 
8125,5 ,1125 
8126,55 ,62 
8127,30 ,1125 
8128,1 ,365 
8129,10 ,45 
8130,10 ,1125 
8131,2 ,1125 
8132,30 ,1125 
8133,1 ,1125 
8134,1 ,1125 
8135,30 ,1125 
8136,30 ,1125 
8137,30 ,1125 
8138,30 ,1125 
8139,30 ,1125 
8140,30 ,1125 
8141,1 ,1125 
8142,30 ,366 
8143,30 ,1125 
8144,2 ,1125 
8145,30 ,1125 
8146,30 ,1125 
8147,30 ,1125 
8148,30 ,1124 
8149,30 ,1125 
8150,3 ,15 
8151,1 ,1125 
8152,30 ,1125 
8153,1 ,1125 
8154,2 ,14 
8155,1 ,28 
8156,30 ,1125 
8157,30 ,1125 
8158,1 ,25 
8159,30 ,1125 
8160,1 ,29 
8161,30 ,1125 
8162,1 ,1125 
8163,30 ,365 
8164,30 ,1125 
8165,2 ,28 
8166,1 ,1125 
8167,30 ,1125 
8168,3 ,60 
8169,30 ,1125 
8170,1 ,1125 
8171,2 ,1125 
8172,2 ,1125 
8173,30 ,1125 
8174,7 ,365 
8175,30 ,365 
8176,30 ,1125 
8177,6 ,1125 
8178,5 ,365 
8179,4 ,1125 
8180,30 ,30 
8181,30 ,365 
8182,30 ,1125 
8183,2 ,365 
8184,2 ,1125 
8185,30 ,180 
8186,1 ,1125 
8187,6 ,1125 
8188,30 ,1125 
8189,1 ,14 
8190,1 ,1125 
8191,3 ,1125 
8192,30 ,1125 
8193,30 ,1125 
8194,90 ,1000 
8195,30 ,60 
8196,30 ,1125 
8197,5 ,1125 
8198,3 ,15 
8199,1 ,1125 
8200,30 ,1125 
8201,90 ,1125 
8202,30 ,1125 
8203,30 ,59 
8204,30 ,1125 
8205,2 ,365 
8206,3 ,25 
8207,1 ,1125 
8208,30 ,30 
8209,30 ,1125 
8210,6 ,1125 
8211,1 ,1125 
8212,1 ,28 
8213,5 ,1125 
8214,30 ,1125 
8215,1 ,365 
8216,1 ,28 
8217,1 ,365 
8218,2 ,1125 
8219,30 ,1125 
8220,30 ,1125 
8221,3 ,360 
8222,3 ,1125 
8223,1 ,365 
8224,3 ,1125 
8225,1 ,1125 
8226,30 ,1125 
8227,2 ,1125 
8228,1 ,40 
8229,30 ,45 
8230,30 ,90 
8231,30 ,1125 
8232,4 ,5 
8233,2 ,1125 
8234,90 ,365 
8235,3 ,1125 
8236,3 ,29 
8237,15 ,29 
8238,4 ,28 
8239,30 ,1125 
8240,30 ,1125 
8241,2 ,30 
8242,5 ,60 
8243,3 ,6 
8244,30 ,1125 
8245,30 ,1125 
8246,20 ,365 
8247,1 ,1125 
8248,2 ,1125 
8249,1 ,1125 
8250,30 ,1125 
8251,2 ,1125 
8252,30 ,365 
8253,1 ,1125 
8254,1 ,60 
8255,30 ,30 
8256,30 ,30 
8257,30 ,1125 
8258,1 ,1125 
8259,30 ,1125 
8260,1 ,1125 
8261,3 ,1125 
8262,15 ,1125 
8263,4 ,1125 
8264,27 ,1125 
8265,30 ,200 
8266,1 ,1125 
8267,3 ,1125 
8268,1 ,1125 
8269,30 ,360 
8270,1 ,365 
8271,3 ,60 
8272,30 ,30 
8273,2 ,365 
8274,31 ,1125 
8275,1 ,365 
8276,30 ,45 
8277,30 ,365 
8278,30 ,1125 
8279,1 ,365 
8280,30 ,60 
8281,30 ,1125 
8282,30 ,1125 
8283,4 ,1125 
8284,5 ,1125 
8285,1 ,1125 
8286,30 ,1125 
8287,30 ,1125 
8288,1 ,365 
8289,15 ,365 
8290,1 ,365 
8291,30 ,1125 
8292,1 ,28 
8293,1 ,14 
8294,30 ,1125 
8295,1 ,365 
8296,30 ,730 
8297,5 ,29 
8298,30 ,60 
8299,1 ,1125 
8300,1 ,365 
8301,30 ,60 
8302,30 ,1125 
8303,30 ,1125 
8304,30 ,1125 
8305,30 ,1125 
8306,30 ,365 
8307,2 ,60 
8308,3 ,1125 
8309,30 ,1125 
8310,1 ,1125 
8311,30 ,700 
8312,5 ,1125 
8313,30 ,1125 
8314,1 ,1125 
8315,30 ,1125 
8316,30 ,365 
8317,1 ,365 
8318,1 ,25 
8319,4 ,90 
8320,2 ,14 
8321,14 ,1125 
8322,5 ,1125 
8323,4 ,365 
8324,30 ,1125 
8325,2 ,1125 
8326,1 ,1 
8327,30 ,1125 
8328,1 ,365 
8329,30 ,1125 
8330,30 ,33 
8331,3 ,14 
8332,2 ,365 
8333,2 ,1125 
8334,30 ,1125 
8335,1 ,1125 
8336,3 ,1125 
8337,5 ,1125 
8338,2 ,1125 
8339,30 ,30 
8340,29 ,1125 
8341,30 ,1125 
8342,30 ,1125 
8343,5 ,365 
8344,2 ,365 
8345,30 ,350 
8346,1 ,28 
8347,30 ,360 
8348,2 ,365 
8349,30 ,1125 
8350,2 ,3 
8351,10 ,1125 
8352,3 ,1125 
8353,2 ,1125 
8354,1 ,1125 
8355,60 ,270 
8356,30 ,1125 
8357,1 ,1125 
8358,30 ,1125 
8359,1 ,1125 
8360,1 ,1125 
8361,30 ,1125 
8362,4 ,7 
8363,2 ,1125 
8364,30 ,1125 
8365,4 ,1125 
8366,2 ,1125 
8367,1 ,1125 
8368,30 ,185 
8369,1 ,1125 
8370,30 ,1125 
8371,1 ,1125 
8372,30 ,35 
8373,30 ,1125 
8374,30 ,1125 
8375,2 ,1125 
8376,3 ,365 
8377,30 ,1125 
8378,30 ,365 
8379,30 ,75 
8380,30 ,1125 
8381,30 ,365 
8382,30 ,1125 
8383,30 ,1125 
8384,2 ,30 
8385,30 ,1125 
8386,2 ,1125 
8387,30 ,1125 
8388,1 ,365 
8389,10 ,1125 
8390,90 ,365 
8391,3 ,7 
8392,5 ,1125 
8393,1 ,365 
8394,30 ,215 
8395,20 ,365 
8396,1 ,1125 
8397,14 ,1125 
8398,30 ,1125 
8399,30 ,1125 
8400,30 ,1125 
8401,5 ,1125 
8402,2 ,1125 
8403,30 ,1125 
8404,30 ,365 
8405,30 ,1125 
8406,2 ,1125 
8407,2 ,365 
8408,31 ,1125 
8409,2 ,23 
8410,60 ,1125 
8411,3 ,1125 
8412,30 ,1125 
8413,1 ,7 
8414,2 ,400 
8415,2 ,1125 
8416,30 ,1125 
8417,30 ,1125 
8418,3 ,365 
8419,30 ,1125 
8420,30 ,1125 
8421,30 ,60 
8422,30 ,1125 
8423,30 ,100 
8424,28 ,138 
8425,30 ,365 
8426,30 ,365 
8427,1 ,365 
8428,30 ,1125 
8429,7 ,1125 
8430,2 ,365 
8431,90 ,1000 
8432,30 ,30 
8433,2 ,365 
8434,1 ,1125 
8435,30 ,1125 
8436,30 ,1125 
8437,30 ,1125 
8438,30 ,1125 
8439,4 ,361 
8440,3 ,1125 
8441,5 ,28 
8442,1 ,1125 
8443,30 ,1125 
8444,29 ,1125 
8445,30 ,365 
8446,2 ,1125 
8447,10 ,1125 
8448,30 ,1125 
8449,30 ,1125 
8450,3 ,30 
8451,30 ,30 
8452,30 ,1125 
8453,30 ,180 
8454,3 ,1125 
8455,30 ,60 
8456,30 ,30 
8457,1 ,25 
8458,30 ,365 
8459,30 ,365 
8460,2 ,356 
8461,30 ,60 
8462,30 ,1125 
8463,30 ,90 
8464,30 ,1125 
8465,3 ,1125 
8466,30 ,1125 
8467,1 ,1 
8468,1 ,28 
8469,30 ,1125 
8470,1 ,1125 
8471,1 ,1125 
8472,1 ,1125 
8473,30 ,1125 
8474,30 ,365 
8475,4 ,1125 
8476,2 ,1125 
8477,30 ,1125 
8478,30 ,1125 
8479,30 ,1125 
8480,30 ,1125 
8481,2 ,1125 
8482,3 ,1125 
8483,31 ,365 
8484,2 ,20 
8485,30 ,1125 
8486,30 ,1125 
8487,60 ,1125 
8488,3 ,14 
8489,30 ,1125 
8490,30 ,1125 
8491,30 ,1125 
8492,9 ,30 
8493,1 ,28 
8494,30 ,1125 
8495,10 ,30 
8496,2 ,1125 
8497,1 ,1125 
8498,30 ,1125 
8499,2 ,2 
8500,30 ,365 
8501,30 ,43 
8502,2 ,1125 
8503,4 ,29 
8504,30 ,365 
8505,30 ,1125 
8506,2 ,25 
8507,30 ,356 
8508,30 ,365 
8509,1 ,12 
8510,30 ,365 
8511,30 ,1125 
8512,30 ,1125 
8513,30 ,1125 
8514,3 ,3 
8515,30 ,1125 
8516,3 ,18 
8517,30 ,1125 
8518,1 ,180 
8519,2 ,1125 
8520,30 ,1125 
8521,1 ,1125 
8522,30 ,30 
8523,1 ,1125 
8524,5 ,1125 
8525,3 ,1125 
8526,30 ,1125 
8527,31 ,1125 
8528,30 ,1125 
8529,30 ,365 
8530,1 ,90 
8531,30 ,1125 
8532,30 ,1125 
8533,30 ,30 
8534,10 ,25 
8535,30 ,60 
8536,30 ,1125 
8537,1 ,24 
8538,30 ,60 
8539,30 ,540 
8540,30 ,1125 
8541,3 ,12 
8542,5 ,365 
8543,30 ,45 
8544,1 ,20 
8545,2 ,15 
8546,90 ,365 
8547,5 ,365 
8548,30 ,1125 
8549,2 ,1125 
8550,3 ,1125 
8551,2 ,1125 
8552,1 ,1125 
8553,31 ,1125 
8554,64 ,983 
8555,30 ,1125 
8556,30 ,1125 
8557,30 ,1125 
8558,1 ,365 
8559,3 ,365 
8560,14 ,1125 
8561,3 ,365 
8562,1 ,1125 
8563,2 ,1125 
8564,2 ,1125 
8565,2 ,1125 
8566,30 ,30 
8567,15 ,1125 
8568,30 ,365 
8569,30 ,1125 
8570,1 ,365 
8571,30 ,1125 
8572,3 ,1125 
8573,30 ,1125 
8574,30 ,60 
8575,30 ,365 
8576,1 ,1125 
8577,30 ,1124 
8578,30 ,1125 
8579,1 ,7 
8580,30 ,180 
8581,30 ,1125 
8582,30 ,1125 
8583,30 ,1125 
8584,30 ,1125 
8585,3 ,1125 
8586,1 ,1125 
8587,2 ,1125 
8588,30 ,1125 
8589,2 ,1125 
8590,30 ,1125 
8591,30 ,1125 
8592,30 ,1125 
8593,30 ,1125 
8594,3 ,10 
8595,15 ,365 
8596,3 ,1125 
8597,30 ,1125 
8598,30 ,1124 
8599,1 ,60 
8600,30 ,1125 
8601,30 ,1125 
8602,1 ,1125 
8603,2 ,365 
8604,1 ,1125 
8605,17 ,1000 
8606,1 ,1125 
8607,30 ,1125 
8608,1 ,365 
8609,30 ,1125 
8610,4 ,1125 
8611,6 ,365 
8612,30 ,90 
8613,30 ,1125 
8614,1 ,1125 
8615,30 ,100 
8616,30 ,1125 
8617,30 ,1125 
8618,30 ,1125 
8619,30 ,1125 
8620,90 ,1125 
8621,30 ,1125 
8622,30 ,1125 
8623,1 ,365 
8624,31 ,1125 
8625,1 ,1125 
8626,2 ,1125 
8627,30 ,1125 
8628,7 ,1125 
8629,3 ,1125 
8630,30 ,1125 
8631,30 ,1125 
8632,1 ,1125 
8633,1 ,30 
8634,3 ,365 
8635,1 ,365 
8636,30 ,1125 
8637,30 ,1125 
8638,5 ,1125 
8639,5 ,1125 
8640,30 ,31 
8641,30 ,1125 
8642,30 ,30 
8643,30 ,1125 
8644,30 ,30 
8645,30 ,1125 
8646,30 ,1125 
8647,2 ,1125 
8648,30 ,1125 
8649,30 ,1125 
8650,30 ,365 
8651,30 ,1125 
8652,30 ,1125 
8653,1 ,1125 
8654,1 ,1125 
8655,30 ,1125 
8656,30 ,365 
8657,1 ,25 
8658,90 ,1000 
8659,30 ,1125 
8660,1 ,365 
8661,2 ,30 
8662,30 ,365 
8663,30 ,1125 
8664,91 ,108 
8665,30 ,1125 
8666,1 ,365 
8667,30 ,32 
8668,30 ,1125 
8669,1 ,1125 
8670,30 ,1125 
8671,4 ,1125 
8672,30 ,1125 
8673,30 ,365 
8674,30 ,1125 
8675,3 ,1125 
8676,3 ,1125 
8677,31 ,1125 
8678,30 ,1125 
8679,2 ,1125 
8680,30 ,1125 
8681,2 ,365 
8682,3 ,1125 
8683,30 ,30 
8684,30 ,1125 
8685,3 ,1125 
8686,1 ,365 
8687,2 ,180 
8688,30 ,1125 
8689,15 ,29 
8690,30 ,1125 
8691,1 ,1125 
8692,30 ,365 
8693,13 ,1125 
8694,30 ,1125 
8695,30 ,1125 
8696,30 ,1000 
8697,30 ,1125 
8698,1 ,182 
8699,1 ,1125 
8700,30 ,1125 
8701,2 ,365 
8702,1 ,1125 
8703,30 ,1125 
8704,7 ,1125 
8705,30 ,365 
8706,2 ,365 
8707,30 ,1125 
8708,30 ,1125 
8709,30 ,1125 
8710,1 ,28 
8711,4 ,14 
8712,30 ,30 
8713,2 ,1125 
8714,30 ,1125 
8715,2 ,1125 
8716,2 ,1125 
8717,30 ,1125 
8718,2 ,28 
8719,30 ,60 
8720,30 ,1125 
8721,30 ,1125 
8722,30 ,30 
8723,30 ,1125 
8724,25 ,1125 
8725,4 ,1125 
8726,30 ,1125 
8727,3 ,1125 
8728,2 ,1125 
8729,3 ,1125 
8730,2 ,1125 
8731,30 ,30 
8732,30 ,1125 
8733,30 ,1125 
8734,1 ,1125 
8735,30 ,365 
8736,1 ,1125 
8737,30 ,1125 
8738,2 ,1125 
8739,2 ,1125 
8740,2 ,45 
8741,30 ,1125 
8742,30 ,365 
8743,30 ,1125 
8744,2 ,1125 
8745,30 ,1125 
8746,1 ,1125 
8747,1 ,365 
8748,30 ,1125 
8749,4 ,1125 
8750,1 ,1125 
8751,90 ,1000 
8752,1 ,25 
8753,4 ,1125 
8754,2 ,1125 
8755,30 ,365 
8756,1 ,1125 
8757,30 ,1125 
8758,4 ,365 
8759,3 ,1125 
8760,2 ,1125 
8761,1 ,1125 
8762,30 ,1125 
8763,1 ,28 
8764,30 ,1125 
8765,2 ,1125 
8766,30 ,365 
8767,31 ,1125 
8768,5 ,45 
8769,1 ,1125 
8770,3 ,1125 
8771,30 ,1125 
8772,90 ,365 
8773,1 ,90 
8774,7 ,1125 
8775,30 ,1125 
8776,30 ,1125 
8777,30 ,1125 
8778,29 ,1125 
8779,30 ,1125 
8780,2 ,30 
8781,55 ,182 
8782,2 ,1125 
8783,3 ,1125 
8784,30 ,1125 
8785,1 ,365 
8786,2 ,1125 
8787,2 ,7 
8788,30 ,1125 
8789,3 ,32 
8790,3 ,365 
8791,2 ,1125 
8792,1 ,365 
8793,30 ,60 
8794,1 ,1125 
8795,7 ,30 
8796,30 ,1125 
8797,30 ,1125 
8798,3 ,1125 
8799,30 ,1124 
8800,2 ,12 
8801,30 ,1125 
8802,5 ,1125 
8803,30 ,1125 
8804,30 ,1125 
8805,30 ,1125 
8806,31 ,1125 
8807,30 ,1125 
8808,2 ,1125 
8809,30 ,365 
8810,2 ,1125 
8811,30 ,1125 
8812,30 ,1125 
8813,2 ,1125 
8814,21 ,1125 
8815,3 ,25 
8816,30 ,1125 
8817,30 ,1125 
8818,30 ,1125 
8819,30 ,1125 
8820,31 ,1125 
8821,30 ,1125 
8822,4 ,1125 
8823,2 ,21 
8824,3 ,30 
8825,5 ,1125 
8826,30 ,120 
8827,30 ,1125 
8828,7 ,40 
8829,1 ,28 
8830,30 ,1125 
8831,30 ,1125 
8832,4 ,1125 
8833,30 ,40 
8834,30 ,355 
8835,30 ,120 
8836,30 ,1125 
8837,30 ,30 
8838,2 ,365 
8839,2 ,8 
8840,2 ,1125 
8841,2 ,20 
8842,1 ,365 
8843,28 ,365 
8844,4 ,182 
8845,1 ,1125 
8846,30 ,1125 
8847,1 ,28 
8848,1 ,1125 
8849,30 ,1125 
8850,4 ,365 
8851,1 ,25 
8852,90 ,180 
8853,30 ,1125 
8854,30 ,1125 
8855,2 ,1125 
8856,30 ,1125 
8857,2 ,1125 
8858,30 ,1125 
8859,30 ,1125 
8860,1 ,1125 
8861,2 ,30 
8862,30 ,1125 
8863,30 ,30 
8864,30 ,1125 
8865,30 ,1125 
8866,30 ,30 
8867,5 ,1125 
8868,3 ,30 
8869,30 ,365 
8870,30 ,1125 
8871,1 ,1125 
8872,3 ,1125 
8873,7 ,1125 
8874,30 ,30 
8875,1 ,365 
8876,2 ,1125 
8877,3 ,31 
8878,30 ,1125 
8879,3 ,1125 
8880,30 ,365 
8881,5 ,365 
8882,30 ,1125 
8883,1 ,1125 
8884,2 ,21 
8885,27 ,1125 
8886,2 ,1125 
8887,30 ,1125 
8888,30 ,1125 
8889,30 ,1125 
8890,1 ,1125 
8891,30 ,1125 
8892,30 ,365 
8893,30 ,1125 
8894,2 ,1125 
8895,30 ,1125 
8896,5 ,1125 
8897,1 ,1125 
8898,1 ,28 
8899,30 ,1125 
8900,3 ,14 
8901,1 ,1125 
8902,2 ,1125 
8903,6 ,1125 
8904,1 ,365 
8905,4 ,1125 
8906,2 ,1125 
8907,1 ,365 
8908,1 ,365 
8909,27 ,30 
8910,30 ,1125 
8911,30 ,90 
8912,3 ,1125 
8913,1 ,1125 
8914,30 ,1125 
8915,1 ,365 
8916,30 ,1125 
8917,3 ,1125 
8918,1 ,29 
8919,30 ,365 
8920,30 ,30 
8921,2 ,1125 
8922,31 ,1125 
8923,30 ,31 
8924,4 ,1125 
8925,2 ,1125 
8926,30 ,90 
8927,4 ,1125 
8928,1 ,365 
8929,30 ,187 
8930,1 ,1125 
8931,4 ,200 
8932,30 ,1125 
8933,30 ,1125 
8934,27 ,1125 
8935,30 ,1125 
8936,3 ,1125 
8937,3 ,60 
8938,30 ,1125 
8939,30 ,1125 
8940,30 ,1125 
8941,30 ,1125 
8942,30 ,300 
8943,30 ,1125 
8944,1 ,1125 
8945,30 ,31 
8946,30 ,365 
8947,30 ,1125 
8948,1 ,1125 
8949,3 ,1125 
8950,30 ,1125 
8951,3 ,1125 
8952,6 ,1125 
8953,2 ,5 
8954,1 ,1125 
8955,30 ,1125 
8956,30 ,90 
8957,30 ,1125 
8958,30 ,1125 
8959,30 ,1125 
8960,2 ,30 
8961,30 ,1125 
8962,30 ,1125 
8963,5 ,365 
8964,30 ,90 
8965,1 ,365 
8966,1 ,1125 
8967,30 ,1125 
8968,30 ,1125 
8969,30 ,365 
8970,1 ,1125 
8971,1 ,1125 
8972,1 ,1125 
8973,30 ,1125 
8974,30 ,1125 
8975,7 ,1125 
8976,2 ,35 
8977,30 ,60 
8978,30 ,60 
8979,30 ,1124 
8980,4 ,1125 
8981,3 ,1125 
8982,1 ,1125 
8983,30 ,1125 
8984,2 ,130 
8985,1 ,1125 
8986,3 ,25 
8987,30 ,1125 
8988,14 ,1125 
8989,30 ,89 
8990,7 ,1125 
8991,2 ,1125 
8992,6 ,18 
8993,3 ,365 
8994,365 ,1125 
8995,30 ,1125 
8996,30 ,1125 
8997,3 ,1125 
8998,30 ,30 
8999,30 ,1125 
9000,30 ,1125 
9001,4 ,1125 
9002,1 ,1125 
9003,6 ,365 
9004,30 ,1125 
9005,2 ,7 
9006,30 ,60 
9007,30 ,1125 
9008,30 ,30 
9009,30 ,60 
9010,2 ,1125 
9011,30 ,1125 
9012,30 ,1125 
9013,30 ,1125 
9014,3 ,4 
9015,1 ,1125 
9016,3 ,1125 
9017,30 ,1125 
9018,30 ,1125 
9019,90 ,120 
9020,10 ,1125 
9021,3 ,15 
9022,30 ,1125 
9023,1 ,99 
9024,90 ,1125 
9025,2 ,1125 
9026,5 ,365 
9027,1 ,1125 
9028,2 ,1125 
9029,30 ,1125 
9030,30 ,1125 
9031,1 ,1125 
9032,30 ,1125 
9033,4 ,1125 
9034,4 ,1125 
9035,5 ,365 
9036,30 ,1125 
9037,30 ,1125 
9038,2 ,14 
9039,31 ,1125 
9040,30 ,1125 
9041,30 ,1125 
9042,30 ,365 
9043,2 ,1125 
9044,30 ,365 
9045,2 ,15 
9046,31 ,1125 
9047,2 ,1125 
9048,2 ,1125 
9049,2 ,14 
9050,30 ,365 
9051,30 ,1125 
9052,30 ,30 
9053,30 ,1125 
9054,30 ,1125 
9055,2 ,1125 
9056,30 ,1125 
9057,30 ,1125 
9058,2 ,30 
9059,5 ,1125 
9060,3 ,1125 
9061,1 ,1125 
9062,30 ,180 
9063,30 ,1125 
9064,30 ,1125 
9065,30 ,30 
9066,30 ,1125 
9067,2 ,1125 
9068,7 ,1125 
9069,3 ,1125 
9070,2 ,10 
9071,30 ,1125 
9072,2 ,1125 
9073,30 ,1125 
9074,6 ,1125 
9075,1 ,365 
9076,3 ,1125 
9077,30 ,1125 
9078,30 ,1125 
9079,30 ,1125 
9080,90 ,1000 
9081,90 ,1125 
9082,30 ,1125 
9083,30 ,365 
9084,3 ,15 
9085,30 ,1125 
9086,1 ,28 
9087,5 ,1125 
9088,4 ,1125 
9089,2 ,1125 
9090,30 ,365 
9091,1 ,365 
9092,1 ,1125 
9093,3 ,30 
9094,30 ,1125 
9095,30 ,1125 
9096,3 ,365 
9097,30 ,1125 
9098,90 ,1000 
9099,5 ,1125 
9100,7 ,28 
9101,30 ,90 
9102,2 ,28 
9103,30 ,1124 
9104,30 ,1125 
9105,3 ,1125 
9106,30 ,1125 
9107,30 ,1125 
9108,30 ,100 
9109,3 ,1125 
9110,2 ,1125 
9111,30 ,1125 
9112,1 ,365 
9113,1 ,29 
9114,30 ,1125 
9115,1 ,14 
9116,3 ,1125 
9117,6 ,62 
9118,3 ,1125 
9119,30 ,1125 
9120,2 ,7 
9121,2 ,1125 
9122,30 ,365 
9123,30 ,1125 
9124,1 ,1125 
9125,1 ,365 
9126,1 ,30 
9127,1 ,365 
9128,30 ,1125 
9129,30 ,1125 
9130,1 ,2 
9131,40 ,1125 
9132,30 ,1125 
9133,30 ,1125 
9134,30 ,1125 
9135,2 ,1125 
9136,7 ,30 
9137,30 ,1125 
9138,1 ,5 
9139,90 ,1000 
9140,3 ,7 
9141,30 ,365 
9142,30 ,90 
9143,30 ,365 
9144,30 ,365 
9145,1 ,1125 
9146,1 ,1125 
9147,3 ,1125 
9148,1 ,28 
9149,30 ,365 
9150,30 ,1125 
9151,30 ,60 
9152,30 ,365 
9153,1 ,1125 
9154,30 ,1125 
9155,3 ,30 
9156,1 ,365 
9157,7 ,1125 
9158,30 ,1125 
9159,30 ,90 
9160,28 ,1125 
9161,30 ,1125 
9162,2 ,1125 
9163,30 ,1125 
9164,90 ,1000 
9165,1 ,365 
9166,40 ,365 
9167,30 ,1125 
9168,30 ,1125 
9169,1 ,1125 
9170,1 ,1125 
9171,2 ,35 
9172,30 ,1125 
9173,30 ,1125 
9174,30 ,1125 
9175,4 ,1125 
9176,30 ,1125 
9177,30 ,200 
9178,30 ,60 
9179,5 ,1125 
9180,30 ,180 
9181,20 ,300 
9182,31 ,1125 
9183,1 ,6 
9184,1 ,28 
9185,4 ,1125 
9186,4 ,1125 
9187,1 ,1125 
9188,30 ,1125 
9189,30 ,30 
9190,2 ,1125 
9191,27 ,1125 
9192,30 ,365 
9193,2 ,15 
9194,30 ,60 
9195,30 ,1125 
9196,30 ,1124 
9197,1 ,1125 
9198,30 ,1125 
9199,1 ,28 
9200,30 ,1125 
9201,7 ,31 
9202,30 ,1125 
9203,4 ,7 
9204,30 ,1125 
9205,30 ,300 
9206,30 ,1125 
9207,30 ,365 
9208,1 ,1125 
9209,30 ,1125 
9210,3 ,1125 
9211,1 ,28 
9212,3 ,30 
9213,30 ,1125 
9214,30 ,120 
9215,30 ,1125 
9216,30 ,500 
9217,3 ,1125 
9218,30 ,1125 
9219,3 ,1125 
9220,2 ,1125 
9221,1 ,1125 
9222,4 ,90 
9223,90 ,150 
9224,2 ,60 
9225,2 ,1125 
9226,3 ,1125 
9227,1 ,27 
9228,1 ,21 
9229,6 ,1125 
9230,30 ,1125 
9231,30 ,1125 
9232,90 ,1000 
9233,7 ,1125 
9234,31 ,1125 
9235,2 ,1125 
9236,1 ,1125 
9237,5 ,365 
9238,30 ,1125 
9239,2 ,1125 
9240,2 ,1125 
9241,2 ,7 
9242,3 ,1125 
9243,2 ,1125 
9244,30 ,365 
9245,6 ,30 
9246,30 ,1125 
9247,1 ,28 
9248,30 ,1125 
9249,78 ,192 
9250,30 ,1125 
9251,30 ,1125 
9252,1 ,1125 
9253,5 ,1125 
9254,1 ,365 
9255,30 ,180 
9256,2 ,1125 
9257,30 ,1125 
9258,4 ,1125 
9259,2 ,45 
9260,31 ,1125 
9261,7 ,1125 
9262,45 ,1125 
9263,30 ,45 
9264,1 ,365 
9265,10 ,480 
9266,1 ,365 
9267,3 ,13 
9268,3 ,1125 
9269,30 ,1125 
9270,2 ,8 
9271,30 ,1125 
9272,2 ,1125 
9273,30 ,90 
9274,1 ,1125 
9275,7 ,180 
9276,1 ,365 
9277,7 ,30 
9278,30 ,1125 
9279,30 ,1125 
9280,3 ,1125 
9281,20 ,1125 
9282,2 ,1125 
9283,3 ,28 
9284,30 ,200 
9285,30 ,90 
9286,2 ,28 
9287,30 ,1125 
9288,30 ,1125 
9289,30 ,200 
9290,30 ,60 
9291,30 ,1125 
9292,5 ,1125 
9293,1125 ,1125 
9294,30 ,1125 
9295,30 ,60 
9296,30 ,1125 
9297,30 ,1125 
9298,5 ,1125 
