availability_id,has_availability,availability_30,availability_60,availability_90,availability_365
6088,t,0,27,57,147
6089,t,0,0,0,0
6090,t,0,0,0,0
6091,t,0,0,0,0
6092,t,0,0,0,0
6093,t,0,0,0,80
6094,t,0,0,0,253
6095,t,5,7,32,201
6096,t,0,0,0,0
6097,f,0,0,0,0
6098,t,0,11,16,106
6099,t,0,0,0,0
6100,t,0,0,0,0
6101,t,30,60,90,365
6102,t,0,1,12,213
6103,t,6,36,66,341
6104,t,0,0,17,292
6105,t,0,0,0,0
6106,t,21,51,81,356
6107,t,0,0,0,0
6108,t,0,0,0,0
6109,t,0,4,4,109
6110,t,0,13,43,43
6111,t,0,0,0,0
6112,t,1,7,37,208
6113,t,0,0,0,0
6114,t,12,42,72,347
6115,t,14,44,74,349
6116,t,27,57,87,362
6117,t,0,2,6,6
6118,t,30,60,90,365
6119,t,0,14,36,126
6120,t,15,45,75,350
6121,t,0,11,41,316
6122,f,0,0,0,0
6123,t,2,6,20,175
6124,t,6,17,44,76
6125,t,0,16,46,310
6126,t,0,0,0,90
6127,t,1,1,1,1
6128,t,1,7,30,30
6129,t,3,21,51,316
6130,t,30,60,90,365
6131,t,0,0,0,0
6132,t,0,0,0,0
6133,t,12,26,41,311
6134,t,0,0,0,0
6135,t,0,0,0,0
6136,t,7,30,60,60
6137,t,0,0,0,235
6138,f,0,0,0,0
6139,t,0,0,4,192
6140,t,0,0,0,6
6141,t,0,0,0,0
6142,t,1,2,11,275
6143,f,0,0,0,0
6144,t,5,12,16,233
6145,t,3,3,12,234
6146,t,7,16,41,316
6147,t,0,0,0,0
6148,t,0,0,1,276
6149,t,0,0,0,0
6150,t,0,0,0,159
6151,t,0,0,0,0
6152,t,0,0,0,0
6153,t,0,0,0,0
6154,t,30,60,90,361
6155,t,17,37,56,135
6156,t,11,23,37,293
6157,t,18,41,71,326
6158,t,7,7,7,7
6159,t,9,9,9,104
6160,t,0,0,0,0
6161,t,0,0,0,0
6162,t,27,57,87,362
6163,t,2,2,2,202
6164,f,0,0,0,0
6165,t,6,7,13,233
6166,t,0,0,0,0
6167,t,0,0,5,90
6168,t,11,16,46,321
6169,t,26,56,82,345
6170,t,6,9,35,35
6171,t,0,0,0,0
6172,t,8,26,56,56
6173,t,3,15,45,135
6174,t,26,56,86,361
6175,t,3,3,3,35
6176,t,9,10,29,303
6177,t,0,0,0,0
6178,t,0,6,36,250
6179,t,0,4,12,275
6180,t,6,6,9,105
6181,t,7,37,67,157
6182,t,10,29,59,334
6183,t,5,16,21,249
6184,f,0,0,0,0
6185,f,0,0,0,0
6186,t,0,0,0,0
6187,t,9,30,60,325
6188,t,0,0,0,0
6189,t,11,26,55,328
6190,t,0,0,0,0
6191,f,0,0,0,0
6192,t,0,2,2,2
6193,t,0,0,13,221
6194,t,23,53,83,358
6195,t,1,2,14,282
6196,t,0,0,0,0
6197,t,1,31,61,61
6198,t,11,31,58,142
6199,t,4,7,31,31
6200,f,0,0,0,0
6201,t,0,0,0,0
6202,t,0,0,0,0
6203,f,0,0,0,0
6204,t,28,56,83,83
6205,t,0,0,0,249
6206,t,0,1,1,1
6207,t,0,0,0,0
6208,f,0,0,0,0
6209,t,27,57,87,360
6210,t,2,30,60,60
6211,t,0,28,58,130
6212,t,30,60,90,363
6213,f,0,0,0,0
6214,f,0,0,0,0
6215,t,18,20,20,149
6216,t,25,55,85,360
6217,t,0,0,0,0
6218,t,7,32,32,32
6219,t,0,0,0,0
6220,t,1,18,30,107
6221,t,0,0,0,0
6222,t,0,2,15,158
6223,t,8,37,67,342
6224,t,0,0,5,280
6225,t,0,0,0,0
6226,t,0,0,5,280
6227,t,8,8,8,240
6228,t,0,0,0,169
6229,t,9,39,66,341
6230,t,0,0,18,195
6231,t,6,20,50,322
6232,f,0,0,0,0
6233,t,0,0,0,190
6234,t,29,59,89,364
6235,t,23,53,83,353
6236,t,0,0,0,0
6237,t,0,0,0,0
6238,t,13,35,65,340
6239,f,0,0,0,0
6240,f,0,0,0,0
6241,t,0,0,0,0
6242,t,0,4,10,44
6243,t,7,32,32,32
6244,t,8,27,57,324
6245,t,0,2,13,13
6246,t,14,44,74,74
6247,t,0,0,0,190
6248,t,0,0,0,271
6249,t,2,7,26,111
6250,t,0,4,8,86
6251,t,1,5,5,54
6252,t,0,0,0,250
6253,t,0,0,0,0
6254,t,0,0,1,1
6255,t,0,0,0,249
6256,t,0,0,0,250
6257,t,22,49,79,354
6258,t,0,0,0,0
6259,t,19,49,79,354
6260,t,0,0,0,0
6261,t,0,0,0,0
6262,t,10,18,42,301
6263,t,0,0,0,0
6264,t,15,28,35,125
6265,t,12,29,59,334
6266,f,0,0,0,0
6267,t,2,5,28,68
6268,f,0,0,0,0
6269,f,0,0,0,0
6270,t,0,0,0,249
6271,t,6,20,36,126
6272,t,0,0,0,0
6273,t,0,0,0,250
6274,t,0,0,0,0
6275,t,18,25,55,330
6276,t,25,55,85,360
6277,t,30,60,4,25
6278,t,0,0,0,0
6279,t,0,0,0,0
6280,t,7,10,31,290
6281,t,6,36,66,341
6282,t,6,6,6,249
6283,t,12,42,72,347
6284,t,17,40,70,70
6285,t,25,46,76,166
6286,t,0,0,0,0
6287,t,1,19,45,301
6288,f,0,0,0,0
6289,f,0,0,0,0
6290,t,3,4,4,265
6291,f,0,0,0,0
6292,t,18,48,78,316
6293,t,20,50,80,355
6294,t,1,4,4,4
6295,f,0,0,0,0
6296,f,0,0,0,0
6297,t,10,40,70,300
6298,t,17,47,77,352
6299,t,6,36,66,341
6300,t,15,45,75,77
6301,f,0,0,0,0
6302,t,0,4,7,150
6303,f,0,0,0,0
6304,t,0,0,0,0
6305,t,29,59,89,364
6306,t,1,16,42,311
6307,t,12,25,53,318
6308,t,7,23,48,48
6309,t,0,0,0,0
6310,t,0,0,0,0
6311,t,0,0,0,0
6312,t,0,0,0,0
6313,t,0,29,59,334
6314,t,0,0,0,0
6315,t,0,0,0,0
6316,t,30,30,30,365
6317,f,0,0,0,0
6318,t,16,21,49,321
6319,t,7,22,43,95
6320,f,0,0,0,0
6321,t,0,0,0,250
6322,t,0,0,5,77
6323,t,0,0,5,95
6324,t,7,31,32,32
6325,t,4,23,52,209
6326,t,27,57,87,87
6327,t,3,5,17,264
6328,t,0,2,2,2
6329,t,1,31,61,336
6330,t,14,31,61,332
6331,t,0,0,0,0
6332,t,30,60,90,365
6333,t,22,23,51,326
6334,t,0,0,0,0
6335,t,2,18,45,45
6336,t,22,40,55,310
6337,t,0,0,24,299
6338,t,0,0,0,0
6339,t,0,0,0,196
6340,t,7,22,52,52
6341,f,0,0,0,0
6342,t,0,0,0,0
6343,t,0,0,0,0
6344,f,0,0,0,0
6345,t,13,43,73,348
6346,t,17,47,77,352
6347,t,0,29,59,334
6348,t,0,0,0,0
6349,t,2,3,20,90
6350,t,0,0,0,0
6351,t,0,0,0,0
6352,t,30,60,90,364
6353,t,0,0,0,0
6354,t,28,58,88,88
6355,t,0,0,0,0
6356,t,30,60,90,365
6357,t,0,0,0,258
6358,f,0,0,0,0
6359,t,1,3,7,173
6360,t,14,44,74,349
6361,t,0,0,0,96
6362,t,2,4,15,265
6363,t,0,0,0,0
6364,t,1,22,22,277
6365,f,0,0,0,0
6366,t,0,0,0,0
6367,t,13,43,73,163
6368,t,3,9,30,283
6369,t,26,56,86,86
6370,t,0,0,0,249
6371,t,0,0,0,0
6372,t,5,23,49,124
6373,t,0,0,0,0
6374,t,1,1,13,13
6375,t,20,50,80,355
6376,t,0,10,40,40
6377,f,0,0,0,0
6378,t,0,0,0,0
6379,f,0,0,0,0
6380,t,4,4,4,4
6381,t,0,0,0,235
6382,t,0,0,0,0
6383,t,27,57,87,362
6384,t,6,36,66,341
6385,t,0,9,32,63
6386,t,28,31,39,129
6387,f,0,0,0,0
6388,t,0,0,0,0
6389,t,12,22,52,84
6390,f,0,0,0,0
6391,t,21,35,65,340
6392,f,0,0,0,0
6393,t,0,0,0,0
6394,t,2,8,19,271
6395,t,0,0,0,0
6396,t,0,0,0,0
6397,t,0,0,0,0
6398,t,0,0,0,266
6399,t,5,10,28,190
6400,f,0,0,0,0
6401,t,4,34,64,339
6402,t,0,1,1,250
6403,f,0,0,0,0
6404,t,4,14,39,125
6405,t,0,0,0,0
6406,t,2,5,18,276
6407,t,6,6,6,90
6408,t,0,17,17,266
6409,f,0,0,0,0
6410,f,0,0,0,0
6411,t,24,24,24,183
6412,t,27,57,87,360
6413,t,23,53,83,358
6414,t,0,0,0,0
6415,t,0,0,0,261
6416,t,2,2,2,66
6417,t,0,0,0,176
6418,t,0,0,0,0
6419,t,0,0,0,95
6420,t,0,0,0,0
6421,t,0,0,0,0
6422,t,0,0,0,5
6423,t,0,0,20,200
6424,f,0,0,0,0
6425,t,0,0,0,249
6426,t,25,55,85,111
6427,t,5,35,65,340
6428,t,3,7,19,186
6429,t,30,55,55,55
6430,t,1,4,29,29
6431,f,0,0,0,0
6432,t,1,1,1,247
6433,t,0,0,0,0
6434,t,8,35,54,130
6435,t,0,0,0,0
6436,t,19,34,64,339
6437,t,27,56,86,263
6438,t,0,0,0,250
6439,f,0,0,0,0
6440,t,28,58,88,114
6441,f,0,0,0,0
6442,t,0,15,39,290
6443,t,16,46,76,351
6444,f,0,0,0,0
6445,t,0,0,0,0
6446,t,5,28,58,326
6447,t,1,3,18,97
6448,t,0,0,0,0
6449,t,1,1,24,299
6450,t,7,7,7,173
6451,t,1,31,61,87
6452,f,0,0,0,0
6453,f,0,0,0,0
6454,t,0,5,5,5
6455,t,28,58,88,363
6456,f,0,0,0,0
6457,t,0,0,0,0
6458,t,6,36,62,337
6459,t,6,11,31,286
6460,t,4,17,47,322
6461,t,0,0,0,0
6462,t,0,0,0,0
6463,f,0,0,0,0
6464,t,0,0,0,0
6465,f,0,0,0,0
6466,t,0,17,17,17
6467,f,0,0,0,0
6468,t,0,0,0,0
6469,t,9,39,69,344
6470,t,0,0,0,0
6471,f,0,0,0,0
6472,t,0,0,0,0
6473,t,1,2,2,2
6474,f,0,0,0,0
6475,t,23,53,83,358
6476,t,2,2,2,2
6477,t,30,60,90,365
6478,t,30,60,90,365
6479,t,0,0,0,0
6480,t,30,33,3,46
6481,t,0,0,0,0
6482,t,0,0,0,154
6483,t,29,59,89,179
6484,f,0,0,0,0
6485,t,7,37,67,342
6486,t,7,17,47,134
6487,t,0,0,0,0
6488,t,5,11,41,316
6489,t,25,55,85,360
6490,t,0,0,0,0
6491,t,24,54,83,358
6492,t,0,8,27,272
6493,t,5,10,26,288
6494,t,10,39,69,69
6495,t,6,36,66,341
6496,t,7,11,18,34
6497,t,0,0,0,0
6498,t,0,0,22,297
6499,t,6,8,37,305
6500,t,1,1,3,3
6501,t,0,0,5,101
6502,f,0,0,0,0
6503,t,1,1,1,250
6504,t,0,0,0,0
6505,t,0,0,0,0
6506,t,18,48,78,353
6507,t,0,0,0,0
6508,f,0,0,0,0
6509,t,30,60,90,365
6510,t,0,0,0,76
6511,t,0,28,58,333
6512,t,0,0,0,0
6513,t,5,35,65,340
6514,t,3,13,43,43
6515,t,0,0,0,0
6516,f,0,0,0,0
6517,t,0,0,0,0
6518,t,10,40,70,70
6519,t,0,0,0,0
6520,t,9,14,24,172
6521,f,0,0,0,0
6522,t,0,0,0,0
6523,f,0,0,0,0
6524,t,9,15,45,128
6525,f,0,0,0,0
6526,t,0,15,43,43
6527,t,0,0,0,0
6528,t,3,18,48,323
6529,t,7,22,46,310
6530,t,1,1,1,1
6531,t,0,0,6,247
6532,f,0,0,0,0
6533,f,0,0,0,0
6534,t,9,30,60,335
6535,f,0,0,0,0
6536,t,0,0,0,0
6537,t,4,34,64,339
6538,t,7,30,60,335
6539,t,0,0,0,0
6540,t,0,0,0,0
6541,t,0,5,35,310
6542,t,28,58,88,363
6543,t,0,6,36,311
6544,t,0,4,6,18
6545,t,0,0,0,0
6546,f,0,0,0,0
6547,t,0,14,44,125
6548,t,1,1,1,65
6549,t,9,23,36,47
6550,t,3,3,31,306
6551,f,0,0,0,0
6552,t,0,0,16,16
6553,t,0,5,34,64
6554,f,0,0,0,0
6555,t,0,0,0,0
6556,t,0,0,0,0
6557,f,0,0,0,0
6558,t,1,7,17,268
6559,t,0,2,12,59
6560,t,6,36,66,341
6561,f,0,0,0,0
6562,t,4,5,6,103
6563,t,15,15,20,295
6564,t,22,36,66,341
6565,t,0,0,0,74
6566,t,0,0,0,21
6567,f,0,0,0,0
6568,t,18,48,78,155
6569,t,0,0,0,0
6570,t,0,10,24,100
6571,t,6,36,66,341
6572,t,21,51,81,171
6573,t,7,7,7,7
6574,t,1,23,36,94
6575,t,7,7,28,303
6576,t,2,6,36,36
6577,t,13,40,70,345
6578,t,2,12,42,217
6579,f,0,0,0,0
6580,t,24,54,80,355
6581,t,0,0,0,34
6582,t,0,15,45,313
6583,t,0,0,0,0
6584,f,0,0,0,0
6585,t,24,50,77,337
6586,t,0,21,51,326
6587,f,0,0,0,0
6588,t,3,9,29,289
6589,t,30,60,90,90
6590,f,0,0,0,0
6591,t,0,0,0,0
6592,t,0,0,0,0
6593,t,10,25,52,135
6594,t,0,0,0,0
6595,t,8,9,9,19
6596,t,1,3,8,223
6597,t,9,30,58,333
6598,t,0,0,0,0
6599,t,0,4,34,309
6600,f,0,0,0,0
6601,t,0,0,0,0
6602,t,23,29,43,176
6603,t,0,0,0,0
6604,t,21,51,81,356
6605,f,0,0,0,0
6606,t,0,6,36,126
6607,t,5,8,25,108
6608,t,5,32,52,132
6609,t,11,33,57,120
6610,t,24,54,84,110
6611,t,3,3,3,3
6612,t,14,42,72,347
6613,f,0,0,0,0
6614,t,6,36,66,156
6615,t,0,0,0,0
6616,t,1,30,60,335
6617,t,23,51,81,217
6618,t,0,0,0,0
6619,f,0,0,0,0
6620,t,0,0,0,67
6621,t,9,9,16,16
6622,t,15,34,57,309
6623,t,3,19,49,139
6624,t,0,0,8,283
6625,t,0,0,0,33
6626,t,0,21,51,326
6627,t,13,30,31,306
6628,t,0,0,5,95
6629,f,0,0,0,0
6630,t,0,0,0,0
6631,f,0,0,0,0
6632,t,2,5,19,276
6633,t,1,14,39,309
6634,t,0,0,0,81
6635,t,0,0,0,0
6636,t,0,0,0,0
6637,t,0,0,0,0
6638,f,0,0,0,0
6639,t,12,23,49,210
6640,t,5,35,65,340
6641,f,0,0,0,0
6642,t,0,0,0,0
6643,f,0,0,0,0
6644,t,28,58,88,178
6645,t,0,0,17,292
6646,t,0,6,36,311
6647,t,29,58,86,175
6648,t,20,47,77,352
6649,t,0,2,2,72
6650,t,13,14,30,120
6651,t,0,0,0,0
6652,t,6,7,16,87
6653,f,0,0,0,0
6654,f,0,0,0,0
6655,t,12,29,48,111
6656,t,30,60,90,363
6657,t,0,6,28,290
6658,t,30,32,1,47
6659,t,30,10,36,66
6660,t,6,36,66,341
6661,t,9,17,46,46
6662,t,0,0,0,0
6663,t,3,31,61,61
6664,f,0,0,0,0
6665,f,0,0,0,0
6666,t,0,5,10,126
6667,t,28,58,88,88
6668,t,7,14,27,90
6669,t,0,0,30,273
6670,t,0,0,0,0
6671,t,0,0,30,293
6672,t,7,1,90,365
6673,t,16,46,76,166
6674,t,0,23,48,48
6675,t,5,29,51,114
6676,t,30,4,5,4
6677,t,17,47,77,77
6678,t,0,0,0,68
6679,t,4,16,45,220
6680,f,0,0,0,0
6681,t,0,5,5,275
6682,t,0,0,0,0
6683,t,0,0,0,0
6684,t,0,0,0,0
6685,t,21,42,72,72
6686,t,0,21,51,326
6687,f,0,0,0,0
6688,t,6,36,66,66
6689,t,17,42,69,106
6690,t,8,8,8,185
6691,f,0,0,0,0
6692,t,7,37,67,342
6693,t,7,34,56,142
6694,t,0,0,0,160
6695,t,0,0,0,0
6696,t,5,14,44,312
6697,t,0,11,16,162
6698,t,0,0,10,21
6699,t,0,16,16,145
6700,t,1,1,1,1
6701,t,19,49,79,354
6702,t,30,30,12,20
6703,f,0,0,0,0
6704,f,0,0,0,0
6705,t,0,0,0,249
6706,t,6,9,22,92
6707,f,0,0,0,0
6708,t,0,15,45,320
6709,t,30,60,30,365
6710,t,0,0,0,92
6711,t,4,8,23,182
6712,t,0,0,0,0
6713,t,4,8,9,50
6714,t,0,5,6,257
6715,t,1,11,41,73
6716,t,0,29,59,149
6717,t,2,29,54,329
6718,t,0,0,0,0
6719,t,4,4,4,4
6720,t,0,0,0,0
6721,t,0,0,0,0
6722,t,0,0,0,10
6723,t,0,1,1,1
6724,t,1,1,1,1
6725,t,7,15,29,135
6726,t,28,56,85,360
6727,t,14,23,53,327
6728,f,0,0,0,0
6729,t,0,0,6,6
6730,t,0,0,0,0
6731,t,5,21,51,306
6732,t,1,1,7,97
6733,t,0,0,0,0
6734,t,0,0,0,0
6735,t,8,20,50,140
6736,t,0,0,0,0
6737,t,0,0,0,221
6738,t,16,46,76,346
6739,t,5,35,65,155
6740,t,0,0,0,0
6741,t,4,4,22,202
6742,t,2,32,62,337
6743,t,0,0,30,305
6744,t,5,13,22,112
6745,f,0,0,0,0
6746,t,0,0,0,0
6747,t,13,43,73,163
6748,t,0,0,0,244
6749,t,17,46,76,351
6750,t,0,0,0,160
6751,t,0,0,0,0
6752,t,5,29,48,312
6753,t,12,34,63,331
6754,t,0,0,0,0
6755,t,30,60,90,365
6756,t,9,22,48,315
6757,t,3,4,9,163
6758,t,6,6,6,6
6759,t,2,8,16,132
6760,t,6,8,38,313
6761,t,0,5,35,310
6762,t,2,25,31,111
6763,t,1,1,6,35
6764,t,8,36,66,332
6765,f,0,0,0,0
6766,t,30,60,90,365
6767,t,11,41,71,346
6768,t,0,0,0,0
6769,t,4,7,20,290
6770,f,0,0,0,0
6771,t,0,0,0,249
6772,t,0,0,0,0
6773,t,0,6,36,311
6774,t,0,0,0,0
6775,t,8,23,53,322
6776,t,10,33,48,303
6777,t,19,49,79,224
6778,t,6,6,6,272
6779,t,0,0,0,0
6780,f,0,0,0,0
6781,f,0,0,0,0
6782,t,0,10,28,293
6783,t,30,60,90,365
6784,t,0,0,0,0
6785,f,0,0,0,0
6786,t,0,22,52,327
6787,t,6,19,41,41
6788,t,3,10,26,236
6789,t,5,5,5,5
6790,t,11,17,42,94
6791,t,0,0,0,104
6792,t,0,0,7,282
6793,t,0,0,0,0
6794,t,1,1,4,98
6795,t,0,0,0,0
6796,t,6,6,6,6
6797,t,0,9,15,102
6798,t,5,29,30,275
6799,t,0,0,10,285
6800,t,0,0,5,5
6801,t,0,0,0,0
6802,t,0,0,0,249
6803,t,21,23,24,101
6804,t,7,37,67,342
6805,t,0,0,0,0
6806,t,4,11,12,262
6807,t,0,0,0,0
6808,t,0,0,0,0
6809,t,5,17,23,298
6810,t,20,48,73,135
6811,t,16,46,76,76
6812,t,14,44,74,349
6813,t,0,0,0,0
6814,t,21,46,46,46
6815,t,6,36,66,341
6816,t,1,11,30,301
6817,t,2,2,2,2
6818,t,0,22,42,300
6819,t,0,0,0,0
6820,t,8,34,64,146
6821,t,15,37,67,157
6822,t,4,6,36,36
6823,f,0,0,0,0
6824,t,30,60,90,90
6825,t,6,6,6,278
6826,t,11,41,71,161
6827,f,0,0,0,0
6828,t,3,3,3,221
6829,f,0,0,0,0
6830,t,0,0,0,0
6831,t,0,0,0,0
6832,f,0,0,0,0
6833,f,0,0,0,0
6834,t,0,0,0,0
6835,t,22,52,82,357
6836,t,1,7,16,276
6837,t,0,0,0,242
6838,t,6,36,66,341
6839,t,10,40,70,345
6840,t,0,29,59,334
6841,t,0,0,0,0
6842,f,0,0,0,0
6843,t,0,0,0,0
6844,f,0,0,0,0
6845,t,0,0,0,0
6846,t,24,54,84,108
6847,f,0,0,0,0
6848,t,14,30,49,303
6849,t,28,58,88,363
6850,t,5,19,38,128
6851,t,0,0,0,0
6852,f,0,0,0,0
6853,f,0,0,0,0
6854,f,0,0,0,0
6855,t,0,0,0,0
6856,t,0,6,36,182
6857,t,2,6,13,67
6858,t,0,0,0,0
6859,t,30,60,90,365
6860,t,0,0,0,72
6861,t,0,21,51,141
6862,t,21,51,81,356
6863,t,7,15,45,311
6864,t,17,47,77,352
6865,t,0,4,34,124
6866,t,6,33,63,63
6867,t,1,15,17,262
6868,t,0,0,0,0
6869,t,0,0,2,2
6870,f,0,0,0,0
6871,t,0,1,31,210
6872,t,28,58,88,363
6873,t,11,41,71,346
6874,t,0,22,52,327
6875,t,0,2,11,209
6876,t,0,0,0,0
6877,f,0,0,0,0
6878,t,0,0,0,0
6879,t,0,29,59,334
6880,f,0,0,0,0
6881,t,0,0,0,73
6882,f,0,0,0,0
6883,f,0,0,0,0
6884,t,0,0,0,0
6885,t,6,16,32,292
6886,t,20,50,80,337
6887,t,4,19,48,65
6888,t,13,43,73,163
6889,t,7,13,19,276
6890,t,14,44,68,131
6891,f,0,0,0,0
6892,f,0,0,0,0
6893,t,6,36,66,156
6894,t,1,23,47,316
6895,t,0,0,0,249
6896,t,0,6,23,281
6897,t,6,36,66,66
6898,f,0,0,0,0
6899,f,0,0,0,0
6900,t,16,40,70,345
6901,t,0,0,29,119
6902,t,5,35,65,340
6903,t,0,0,0,249
6904,t,8,37,63,335
6905,t,0,0,5,90
6906,t,2,5,21,191
6907,t,30,60,60,60
6908,t,0,0,0,0
6909,t,0,0,0,0
6910,t,14,44,74,164
6911,t,2,19,49,139
6912,t,22,52,82,357
6913,t,0,0,0,76
6914,t,5,29,59,331
6915,t,0,0,0,0
6916,f,0,0,0,0
6917,t,27,57,87,87
6918,t,0,29,59,334
6919,t,1,3,3,254
6920,f,0,0,0,0
6921,f,0,0,0,0
6922,t,26,56,86,86
6923,t,0,0,0,0
6924,t,3,6,19,272
6925,t,7,14,16,16
6926,t,6,11,26,261
6927,t,1,2,3,229
6928,t,2,2,2,2
6929,t,4,23,53,53
6930,f,0,0,0,0
6931,t,30,60,90,180
6932,t,0,0,0,242
6933,f,0,0,0,0
6934,t,0,5,15,15
6935,f,0,0,0,0
6936,t,5,8,8,8
6937,t,0,0,0,0
6938,f,0,0,0,0
6939,t,0,0,0,0
6940,t,9,39,69,302
6941,t,1,1,1,22
6942,t,1,31,61,241
6943,t,0,0,0,0
6944,f,0,0,0,0
6945,t,0,0,0,0
6946,t,2,13,31,107
6947,t,0,0,0,69
6948,t,0,0,5,280
6949,t,27,57,87,362
6950,f,0,0,0,0
6951,t,0,1,31,121
6952,t,0,0,0,213
6953,t,0,0,4,10
6954,t,4,25,55,330
6955,t,1,1,24,89
6956,t,30,60,90,365
6957,t,18,48,78,353
6958,t,0,0,0,0
6959,t,0,0,5,5
6960,f,0,0,0,0
6961,t,30,60,90,365
6962,f,0,0,0,0
6963,f,0,0,0,0
6964,t,0,6,36,311
6965,t,0,0,0,0
6966,t,3,33,63,333
6967,t,9,39,69,344
6968,t,0,21,51,326
6969,t,0,2,7,204
6970,f,0,0,0,0
6971,t,0,0,0,0
6972,t,0,0,5,280
6973,t,4,9,13,154
6974,t,0,0,0,0
6975,f,0,0,0,0
6976,t,0,0,0,0
6977,t,27,55,85,360
6978,f,0,0,0,0
6979,t,20,43,43,43
6980,t,21,50,79,354
6981,t,0,4,27,66
6982,f,0,0,0,0
6983,t,0,0,0,163
6984,t,0,0,0,0
6985,t,0,0,0,241
6986,t,6,36,66,156
6987,t,0,0,5,280
6988,t,5,6,36,126
6989,t,2,2,2,68
6990,t,0,0,0,0
6991,t,1,1,1,5
6992,t,1,1,1,1
6993,t,0,0,16,202
6994,t,3,4,9,267
6995,t,28,58,88,178
6996,t,3,4,25,107
6997,t,0,0,20,277
6998,t,0,0,0,0
6999,t,7,22,51,134
7000,f,0,0,0,0
7001,f,0,0,0,0
7002,t,4,9,12,74
7003,t,3,26,40,40
7004,t,1,13,23,23
7005,t,5,5,5,268
7006,t,7,21,41,301
7007,t,0,3,12,287
7008,t,11,41,71,71
7009,f,0,0,0,0
7010,t,0,0,9,9
7011,f,0,0,0,0
7012,t,6,36,66,341
7013,t,0,0,0,0
7014,t,0,0,6,261
7015,f,0,0,0,0
7016,t,14,44,74,164
7017,t,0,0,0,261
7018,t,0,0,0,99
7019,t,29,59,89,364
7020,t,0,0,0,0
7021,t,6,8,8,8
7022,t,0,0,0,94
7023,t,4,21,21,26
7024,t,10,10,10,228
7025,t,0,0,0,0
7026,t,0,0,0,0
7027,t,21,4,4,21
7028,t,0,4,19,262
7029,t,0,5,35,310
7030,t,0,0,0,0
7031,t,0,0,0,0
7032,t,0,0,0,249
7033,f,0,0,0,0
7034,t,0,23,53,53
7035,t,7,37,62,62
7036,t,9,18,28,61
7037,t,17,47,77,77
7038,f,0,0,0,0
7039,t,20,50,80,355
7040,t,4,4,18,292
7041,t,23,53,83,358
7042,f,0,0,0,0
7043,t,11,19,49,171
7044,f,0,0,0,0
7045,t,0,0,0,0
7046,t,3,3,3,3
7047,t,14,31,59,140
7048,t,6,36,66,341
7049,f,0,0,0,0
7050,f,0,0,0,0
7051,f,0,0,0,0
7052,t,0,4,14,146
7053,t,0,0,2,2
7054,t,0,0,0,0
7055,t,17,47,77,167
7056,t,11,25,55,55
7057,t,0,0,0,0
7058,t,8,35,61,336
7059,t,0,0,0,0
7060,t,3,3,3,182
7061,t,9,25,48,64
7062,t,0,0,5,280
7063,f,0,0,0,0
7064,t,4,27,27,27
7065,t,7,15,45,313
7066,t,1,25,30,305
7067,t,4,4,4,4
7068,t,6,6,12,115
7069,t,3,9,35,65
7070,t,6,36,66,341
7071,t,9,30,60,335
7072,t,0,0,0,0
7073,t,7,18,18,258
7074,t,0,0,0,258
7075,t,1,6,16,269
7076,t,0,0,5,280
7077,t,15,45,75,75
7078,t,0,0,0,8
7079,t,0,0,0,0
7080,t,27,54,81,354
7081,t,20,50,80,80
7082,t,19,26,56,140
7083,t,9,26,52,134
7084,t,0,0,0,0
7085,t,0,6,36,311
7086,t,1,1,3,250
7087,t,0,0,24,299
7088,t,4,19,42,71
7089,t,5,10,33,294
7090,t,0,0,16,291
7091,t,30,60,90,90
7092,f,0,0,0,0
7093,t,6,11,11,123
7094,t,3,26,56,321
7095,t,30,60,90,365
7096,t,10,10,10,10
7097,t,10,40,70,345
7098,f,0,0,0,0
7099,t,0,0,0,0
7100,t,0,23,48,48
7101,f,0,0,0,0
7102,t,0,0,0,71
7103,t,0,0,0,0
7104,t,3,3,4,258
7105,t,0,0,0,0
7106,t,7,33,57,147
7107,t,0,0,0,101
7108,f,0,0,0,0
7109,t,30,60,90,90
7110,t,17,47,77,167
7111,t,8,12,21,93
7112,t,30,60,60,6
7113,t,0,0,0,0
7114,t,0,0,0,0
7115,t,3,6,12,169
7116,t,20,46,76,351
7117,f,0,0,0,0
7118,t,2,2,2,251
7119,f,0,0,0,0
7120,t,12,38,45,45
7121,t,14,31,51,310
7122,t,0,0,0,0
7123,t,0,0,14,104
7124,f,0,0,0,0
7125,f,0,0,0,0
7126,t,19,40,70,345
7127,t,12,19,49,324
7128,t,0,0,0,0
7129,f,0,0,0,0
7130,t,0,0,0,0
7131,t,0,0,0,36
7132,t,25,55,85,360
7133,t,0,0,0,0
7134,t,1,6,36,311
7135,f,0,0,0,0
7136,t,0,0,25,115
7137,t,0,0,0,0
7138,t,11,34,64,339
7139,t,3,9,33,296
7140,t,13,27,49,139
7141,t,4,25,55,330
7142,f,0,0,0,0
7143,t,1,21,51,326
7144,t,0,0,0,0
7145,t,0,0,0,0
7146,t,0,8,38,38
7147,t,0,0,23,298
7148,t,0,23,53,328
7149,t,13,30,30,30
7150,t,29,59,89,364
7151,t,0,0,0,0
7152,t,0,5,35,310
7153,t,0,0,0,0
7154,t,21,39,58,58
7155,t,0,1,20,73
7156,t,0,0,0,0
7157,t,0,0,0,42
7158,t,2,26,26,26
7159,f,0,0,0,0
7160,t,10,24,37,299
7161,t,0,13,43,133
