id,latitude,longitude,zipcodes
2924,40.63273,-73.92165,11234
2925,40.71527,-73.94656,11211
2926,40.73553,-73.98787,10003
2927,40.75476,-73.96611,10022
2928,40.78206,-73.95315,10128
2929,40.67379,-73.96623,11238
2930,40.79959,-73.93857,10035
2931,40.6891,-73.91498,11221
2932,40.76551,-73.9761,10019
2933,40.6805,-73.94885,11216
2934,40.6587,-73.94631,
2935,40.76172,-73.90968,11103
2936,40.79536,-73.9756,10025
2937,40.65535,-74.00298,11232
2938,40.72895,-73.98183,10009
2939,40.7492,-73.94088,11101
2940,40.76241,-73.95082,10044
2941,40.66294,-73.98722,11215
2942,40.7365,-73.98089,10010
2943,40.70986,-73.9605,11211
2944,40.77135,-73.95527,10021
2945,40.73756,-73.9535,11222
2946,40.6207,-73.99952,11228
2947,40.75985,-73.96277,10022
2948,40.68263,-73.94672,11216
2949,40.73673,-73.95655,11222
2950,40.79369,-73.96663,10025
2951,40.7798,-73.9503,10128
2952,40.61225,-74.06337,10305
2953,40.61225,-74.06337,10305
2954,40.68596,-73.91334,
2955,40.70548,-73.93985,11206
2956,40.76153,-73.99878,10036
2957,40.7199,-73.95519,11211
2958,40.73153,-74.00844,10014
2959,40.78189,-73.98083,10024
2960,40.68475,-74.00452,11231
2961,40.685,-73.93699,11221
2962,40.72783,-73.98306,10009
2963,40.68951,-73.97382,11217
2964,40.76224,-73.99726,10036
2965,40.75823,-73.96745,10022
2966,40.67576,-73.9464,11213
2967,40.75209,-73.97162,10017
2968,40.8009,-73.96153,10025
2969,40.79822,-73.96046,10025
2970,40.67397,-73.95126,11216
2971,40.76467,-73.94856,10044
2972,40.8316,-73.94091,10032
2973,40.67809,-73.98157,11217
2974,40.77201,-73.92197,11102
2975,40.67217,-73.95317,11216
2976,40.761182,-73.9652726,10022
2977,40.70011,-73.93252,11206
2978,40.77812,-74.01526,07086
2979,40.72005,-73.99645,10013
2980,40.65827357,-73.94826697,11225
2981,40.69993047,-73.91591931,11237
2982,40.70584,-73.94336,11206
2983,40.69077726,-73.93732418,11221
2984,40.71807,-73.96227,11249
2985,40.84913,-73.93411,10033
2986,40.65943,-73.99019,11215
2987,40.82379,-73.95253,10031
2988,40.80922,-73.85069,10473
2989,40.68813,-73.90808,11207
2990,40.70848,-73.96668,11249
2991,40.6978,-73.93025,11221
2992,40.74668,-73.92509,11104
2993,40.68355,-73.9639,11238
2994,40.7152,-73.76813,11423
2995,40.68674,-74.0018,11231
2996,40.75757,-73.82045,11355
2997,40.70397255,-73.93883038,
2998,40.68738895,-73.93734229,11221
2999,40.70204,-73.91626,11237
3000,40.67761,-73.98155,11217
3001,40.81692,-73.94328,10030
3002,40.724545,-74.03591,07310
3003,40.7823,-73.97477,10024
3004,40.73303,-74.00742,10014
3005,40.81595,-73.9447,10030
3006,40.72435,-74.00362,10012
3007,40.75543213,-73.89129639,11370
3008,40.71394,-73.99123,10002
3009,40.63799,-74.16949,10303
3010,40.66264,-73.95037,11225
3011,40.68645,-73.95043,11216
3012,40.73652,-73.91992,11377
3013,40.66525,-73.98719,11215
3014,40.76145,-73.94969,10044
3015,40.69961,-73.93845,11206
3016,40.66171,-73.95699,11225
3017,40.67667,-73.79829,11436
3018,40.71229,-73.93808,11211
3019,40.76129,-73.97949,10019
3020,40.8115,-73.94256,10037
3021,40.7243,-73.8474,11375
3022,40.67444,-73.79229,11436
3023,40.76934,-73.98751,10019
3024,40.68925,-73.94184,11221
3025,40.74970671,-74.00277609,10001
3026,40.76899,-73.94868,10075
3027,40.70951,-73.95015,11206
3028,40.764427,-73.982758,10019
3029,40.73693,-73.9239,11104
3030,40.64166,-73.71541,11598
3031,40.72981,-74.00114,10012
3032,40.69018,-73.95357,11205
3033,40.67682,-73.96283,11238
3034,40.73576,-73.98224,
3035,40.81503,-73.94293,10030
3036,40.72732,-73.97619,10009
3037,40.84952,-73.9345,10033
3038,40.69906,-73.91712,11237
3039,40.71072,-74.01211,10007
3040,40.63171,-74.03181,11209
3041,40.70832,-73.94426,11206
3042,40.7487,-73.98316,10016
3043,40.67412,-73.94123,11213
3044,40.72717,-73.98472,10009
3045,40.64274,-73.96397,11226
3046,40.7608,-73.96235,10022
3047,40.775,-73.92938,11102
3048,40.76647,-73.99159,10019
3049,40.72963,-73.99989,10012
3050,40.70644,-73.93759,11206
3051,40.76582,-73.99056,10019
3052,40.76582,-73.99056,10019
3053,40.64511,-73.92413,11203
3054,40.79146,-73.97233,10025
3055,40.73523,-73.92568,11377
3056,40.67331,-73.84483,11417
3057,40.74064,-73.87626,11373
3058,40.83727,-73.94492,10032
3059,40.70567,-74.00682,10005
3060,40.76271,-73.90882,11103
3061,40.7189,-73.94711,11222
3062,40.68339,-73.90948,11207
3063,40.71768,-73.95578,11211
3064,40.77322,-73.95633,10075
3065,40.69244,-73.96013,11205
3066,40.68072,-73.98249,11217
3067,40.76678,-73.91058,11103
3068,40.75525,-73.96898,10022
3069,40.6928,-73.95851,11205
3070,40.66933,-73.98204,11215
3071,40.69039,-73.95947,11205
3072,40.73778,-73.95366,11222
3073,40.70158,-73.91851,11237
3074,40.65721,-73.95525,11225
3075,40.73968,-73.99494,10011
3076,40.62627,-74.03046,11209
3077,40.7368546,-73.992664,10003
3078,40.73682,-73.875,11373
3079,40.76206436,-73.99349009,10036
3080,40.68766281,-73.91774531,11221
3081,40.76748,-73.9862,
3082,40.71453,-73.96091,11211
3083,40.75765363,-73.99268156,10036
3084,40.67702,-73.96222,11238
3085,40.81027,-73.94371,10027
3086,40.81027,-73.94371,10027
3087,40.7094,-73.94863,11206
3088,40.71763,-73.94208,11211
3089,40.7104,-73.96642,11249
3090,40.73705,-73.87849,11373
3091,40.70549,-73.71673,11003
3092,40.70893,-73.94886,11206
3093,40.76515,-73.98854,10019
3094,40.76463,-73.99025,10019
3095,40.71845,-73.94396,11211
3096,40.71958,-73.99391,10002
3097,40.63276,-74.03097,11209
3098,40.71963988,-73.9537899,11211
3099,40.80168,-73.93856,10035
3100,40.69324,-73.90483,11237
3101,40.6882,-73.93636,11221
3102,40.74559141,-73.97631672,10016
3103,40.78121,-73.9498,10128
3104,40.81887,-73.95328,10031
3105,40.74497,-73.87033,11373
3106,40.81813,-73.93952,10030
3107,40.71638,-73.99326,10002
3108,40.71638,-73.99326,10002
3109,40.68892,-73.85599,11421
3110,40.69888,-73.99384,11201
3111,40.75855,-74.02502,07086
3112,40.69429,-73.92215,11221
3113,40.77073823,-73.95810088,10021
3114,40.77158,-73.95024,10075
3115,40.76106,-73.95079,10044
3116,40.58041,-73.83452,11694
3117,40.74351,-73.9974,10011
3118,40.7165,-74.00566,10007
3119,40.7165,-74.00566,10007
3120,40.65789,-73.91425,11212
3121,40.7444,-73.9879,10001
3122,40.74221,-73.98,10016
3123,40.69501,-73.92748,11221
3124,40.69034,-73.96484,11205
3125,40.78142,-73.84293,11356
3126,40.81703,-73.88922,10474
3127,40.77156,-73.99097,10019
3128,40.68299,-73.91392,11233
3129,40.68636,-73.96207,11238
3130,40.71916,-73.98623,10002
3131,40.62099,-73.99915,11219
3132,40.58816,-73.71889,11509
3133,40.74903,-74.03031,07030
3134,40.71098,-73.99557,10002
3135,40.6696,-73.94818,11225
3136,40.70484,-73.7674,11412
3137,40.79263,-73.95158,10029
3138,40.74606,-73.83303,11355
3139,40.79435,-73.93893,10029
3140,40.6919899,-73.9914093,11201
3141,40.73591,-73.92603,11377
3142,40.62131,-73.94094,11210
3143,40.66305,-73.94435,11225
3144,40.7582,-73.98679,10036
3145,40.80682,-73.95444,10027
3146,40.77316,-73.94999,10028
3147,40.78063,-73.95273,10128
3148,40.75152,-73.97227,10017
3149,40.67992,-73.94247,11216
3150,40.74828,-73.9917,10001
3151,40.65959,-73.89166,11207
3152,40.62556,-74.08606,10301
3153,40.62958,-73.92993,11234
3154,40.638,-73.96041,11226
3155,40.72318,-73.95056,11222
3156,40.70507,-74.00777,10005
3157,40.75955,-73.98834,10036
3158,40.72265,-73.98955,10002
3159,40.74011,-73.88734,11373
3160,40.72236,-73.98136,10009
3161,40.796,-73.94573,10029
3162,40.6633,-73.95718,11225
3163,40.79895,-73.96123,10025
3164,40.70018,-73.94082,11206
3165,40.77543,-73.95107,10028
3166,40.7135,-73.94792,11211
3167,40.76076126,-73.98610687,10036
3168,40.72601,-73.85671,11374
3169,40.83441,-73.93706,10032
3170,40.89866,-73.875,10470
3171,40.67673,-73.94722,11216
3172,40.73689,-73.92594,11104
3173,40.67791,-74.01346,11231
3174,40.67791,-74.01346,11231
3175,40.80866,-73.92069,10454
3176,40.635296,-73.907608,11236
3177,40.85209,-73.93941,10033
3178,40.75314,-73.89474,11372
3179,40.72052,-73.81048,11367
3180,40.71524,-73.95522,11211
3181,40.724545,-74.035912,07310
3182,40.70405,-73.91487,11237
3183,40.70683,-74.0055,10038
3184,40.77149,-73.98071,10023
3185,40.75356,-73.97358,10017
3186,40.63109539,-74.15736771,10303
3187,40.63109539,-74.15736771,10303
3188,40.68848,-73.95602,11216
3189,40.74194,-73.99499,10011
3190,40.67866,-73.88967,11207
3191,40.74326,-73.89773,11377
3192,40.72061,-73.98768,10002
3193,40.7688437,-73.9549084,10021
3194,40.74574348,-73.82621197,11355
3195,40.76959,-73.91861,11102
3196,40.71403,-73.8184,11435
3197,40.72617,-73.99437,10012
3198,40.76325,-73.98698,10019
3199,40.72973,-73.98337,10009
3200,40.74567,-73.99991,10011
3201,40.76053,-73.99002,10036
3202,40.52339,-74.26564,08861
3203,40.68245323,-73.80709245,11420
3204,40.6891,-73.93272,11221
3205,40.80147,-73.96197,10025
3206,40.71577,-73.94896,11211
3207,40.72146,-73.99737,10012
3208,40.68294,-73.96352,11238
3209,40.76281887,-73.99493565,10036
3210,40.67571,-73.75185,11413
3211,40.714737,-73.954971,
3212,40.72088,-73.99186,10002
3213,40.66476,-73.95269,
3214,40.78503,-74.00488,07093
3215,40.69583,-73.92958,11221
3216,40.63984,-73.97482,11218
3217,40.6757798,-73.9780148,11217
3218,40.70562,-74.0082,10005
3219,40.53777,-74.20674,10309
3220,40.679787,-73.910324,11233
3221,40.8260285,-73.94356886,10031
3222,40.66225,-73.86274,11208
3223,40.71973,-73.98759,10002
3224,40.80369179,-73.96621597,10025
3225,40.73466,-73.91724,11377
3226,40.70393,-73.89412,11385
3227,40.58659,-73.79869,11692
3228,40.6957,-73.93488,11206
3229,40.69434,-73.76712,11412
3230,40.73989,-73.87545,11373
3231,40.64962,-73.93692,11203
3232,40.72102,-73.99282,10002
3233,40.74475,-73.90347,11377
3234,40.72271,-73.89372,11378
3235,40.66164,-73.94082,11203
3236,40.74579,-73.98447,10016
3237,40.81951,-73.9546,10031
3238,40.66380586,-73.99303262,11215
3239,40.74764,-73.97817,10016
3240,40.71788,-73.95758,11211
3241,40.6854,-73.96741,11238
3242,40.78341,-73.9846,10023
3243,40.78341,-73.9846,10023
3244,40.68353,-73.91058,11207
3245,40.82038,-73.95309,10031
3246,40.68992,-73.91408,11221
3247,40.68998825,-73.91699155,11221
3248,40.68998825,-73.91699155,11221
3249,40.66952,-73.74346,11413
3250,40.70409,-73.92446,11237
3251,40.70409,-73.92446,11237
3252,40.71579,-74.00587,10007
3253,40.68735,-73.94989,11216
3254,40.81554,-73.93939,
3255,40.63702,-73.95787,11226
3256,40.67781,-73.94907,11216
3257,40.65834381,-74.19499226,07206
3258,40.745777,-73.828743,11355
3259,40.71123,-73.98981,10002
3260,40.75539,-73.9717,10017
3261,40.83467,-73.94056,10032
3262,40.686928,-73.783752,11434
3263,40.7526556,-73.9724804,10017
3264,40.69075,-73.92719,11221
3265,40.78645,-73.97054,10024
3266,40.74671,-73.94549,11101
3267,40.81463,-73.94214,10030
3268,40.65547,-73.71204,11581
3269,40.77309,-73.95563,10075
3270,40.72765,-73.94528,11222
3271,40.6777,-73.94879,11216
3272,40.70028,-73.93465,11206
3273,40.69034,-73.91666,11221
3274,40.77595,-73.95559,10028
3275,40.64898,-73.96278,11226
3276,40.70167,-73.93387,11206
3277,40.75727044,-73.99321949,10018
3278,40.76125,-73.91008,11103
3279,40.74816,-73.94653,11101
3280,40.85604,-73.90403,10453
3281,40.79974,-73.94327,10035
3282,40.68678172,-73.95413093,11216
3283,40.7746,-74.01519,07086
3284,40.71891,-73.98742,10002
3285,40.64499,-74.00402,11220
3286,40.75625,-73.9948,10018
3287,40.63611,-73.96662,11218
3288,40.73341,-73.98762,10003
3289,40.79069,-73.97369,10024
3290,40.71602,-73.99447,10002
3291,40.6477,-73.96118,11226
3292,40.68331,-73.91437,11233
3293,40.76625,-73.82934,11354
3294,40.677,-73.95407,11216
3295,40.76515,-73.8187,11354
3296,40.72914,-73.98174,10009
3297,40.85420927,-73.89405169,10457
3298,40.7604361,-73.968523,
3299,40.71001,-73.95032,11206
3300,40.71569,-73.85379,11375
3301,40.67461,-73.88718,11207
3302,40.69629,-73.97206,11205
3303,40.72301,-73.97501,10009
3304,40.76261,-73.94082,11106
3305,40.67622,-73.90657,11233
3306,40.79607,-73.97216,10025
3307,40.76365,-73.8613,11369
3308,40.64149,-73.90458,11236
3309,40.63741,-73.96691,11218
3310,40.63741,-73.96691,11218
3311,40.74686837,-74.00049112,10011
3312,40.7185322,-73.98536337,10002
3313,40.6863,-73.94923,11216
3314,40.7916,-73.9713,
3315,40.6677,-73.98919,11215
3316,40.71639,-73.99048,10002
3317,40.75301,-73.99448,10001
3318,40.73976,-73.97973,10010
3319,40.7722,-73.95597,10075
3320,40.68366,-73.94686,11216
3321,40.66112,-73.98785,11215
3322,40.71868,-74.0081,10013
3323,40.8149,-73.95976,10027
3324,40.87354,-73.85784,10469
3325,40.75756,-73.99472,10018
3326,40.72864,-74.00453,10014
3327,40.73260686,-74.00141373,10014
3328,40.76294,-73.97717,10019
3329,40.66568,-73.87542,11208
3330,40.77656,-73.90929,11105
3331,40.74722,-73.99062,10001
3332,40.70954,-74.00997,10038
3333,40.74810164,-73.98890159,10001
3334,40.71542,-73.95631,11211
3335,40.69167,-73.94736,11216
3336,40.80557,-73.94801,10027
3337,40.76043,-73.97403,10022
3338,40.76137,-73.97886,10019
3339,40.81201,-73.94316,10027
3340,40.70467373,-73.83080067,11415
3341,40.85849,-73.90234,10453
3342,40.76412,-73.98319,10019
3343,40.71099,-73.96241,11211
3344,40.77993,-73.98098,10023
3345,40.69463,-73.96034,11205
3346,40.75188,-73.99425,10001
3347,40.76263,-73.98351,10019
3348,40.74584,-73.99734,10001
3349,40.75196,-73.97212,10017
3350,40.71139,-73.96554,11249
3351,40.84815,-73.90448,10457
3352,40.71291,-73.98732,10002
3353,40.79927,-73.93886,10035
3354,40.52498,-74.21514,10309
3355,40.72096,-73.94786,11222
3356,40.68218,-73.93615,11233
3357,40.71326,-73.95625,11211
3358,40.70491,-73.91194,11385
3359,40.7383733,-73.9967525,10011
3360,40.7174,-73.95587,11211
3361,40.76411,-73.99371,10019
3362,40.73936,-73.99862,10011
3363,40.66029,-73.98566,11215
3364,40.80256,-73.96516,10025
3365,40.80256,-73.96516,10025
3366,40.73877,-73.92557,11104
3367,40.75804,-73.89447,11370
3368,40.67601,-73.74839,11413
3369,40.864489,-73.892826,10458
3370,40.85271,-73.8676,10462
3371,40.68004,-73.96473,11238
3372,40.7226733,-73.97706905,10009
3373,40.81669,-73.94267,10030
3374,40.73827,-73.99956,10011
3375,40.78668861,-73.83841372,11356
3376,40.73054,-73.95629,11222
3377,40.7644,-73.99557,10036
3378,40.78741,-73.95517,10128
3379,40.83173,-73.94275,10032
3380,40.7459,-73.97607,10016
3381,40.68435,-73.94825,11216
3382,40.69991,-73.90595,11385
3383,40.69901,-73.91885,11237
3384,40.72759252,-74.00131823,10012
3385,40.65836,-73.92156,11212
3386,40.67605,-73.90617,11233
3387,40.76153,-73.99878,10036
3388,40.77492341,-73.91361404,11105
3389,40.85504,-73.93008,10040
3390,40.68571,-73.90917,11207
3391,40.75436,-73.99391,
3392,40.7891,-73.94978,10029
3393,40.76617,-73.98435,10019
3394,40.77524,-73.94682,10028
3395,40.74815,-73.8773,11372
3396,40.66244,-73.95929,11225
3397,40.68634,-73.95055,11216
3398,40.70667,-73.93681,11206
3399,40.76331,-73.9762,10019
3400,40.66852,-73.73619,11422
3401,40.78242,-74.00229,
3402,40.67435,-73.92585,11213
3403,40.70199,-73.93014,11206
3404,40.7685,-73.96117,10021
3405,40.83865,-73.87186,10460
3406,40.63046,-73.96432,11230
3407,40.77403,-73.9261,11102
3408,40.71671,-73.94764,11211
3409,40.67766,-73.95605,11238
3410,40.71007,-73.96043,11211
3411,40.69316,-73.94386,11206
3412,40.72174,-73.98737,10002
3413,40.84008,-73.85917,10462
3414,40.71331,-73.96111,11211
3415,40.7113195,-73.9082014,11385
3416,40.71445,-73.94506,11211
3417,40.65896,-73.99163,11215
3418,40.7745,-73.94928,10028
3419,40.70331,-73.92181,11237
3420,40.73897,-73.9971,10011
3421,40.74072,-73.98109,10010
3422,40.73658,-73.95405,11222
3423,40.62803,-73.95819,11230
3424,40.64769,-73.90473,11236
3425,40.76397,-73.8717,11369
3426,40.75451,-73.89314,11372
3427,40.64684,-74.00384,11220
3428,40.6777,-73.92215,11233
3429,40.66728,-73.89013,11207
3430,40.75992,-73.98717,10036
3431,40.61695,-73.99242,11204
3432,40.73409,-73.95791,11222
3433,40.72658,-74.00248,10012
3434,40.75882,-73.94195,11101
3435,40.73377,-74.00158,10014
3436,40.71188,-73.98969,10002
3437,40.68775,-73.99408,11201
3438,40.76991,-74.02176,07086
3439,40.59559,-73.96248,11223
3440,40.76867,-73.91245,11103
3441,40.71868,-73.95757,11249
3442,40.76773,-73.81713,11354
3443,40.59322,-74.06857,10305
3444,40.71024,-73.96103,11211
3445,40.69595,-73.90405,11385
3446,40.72209,-73.81082,11367
3447,40.612343,-73.949509,11229
3448,40.70483,-73.9215,11237
3449,40.72099,-73.99268,10002
3450,40.70607,-73.80321,11432
3451,40.77359,-73.90955,11105
3452,40.66494,-73.92829,11212
3453,40.68469,-73.95183,11216
3454,40.74095,-73.99123,10010
3455,40.72717,-73.991,10003
3456,40.81052,-73.94008,10037
3457,40.76682,-73.98149,10019
3458,40.76009,-73.96129,10022
3459,40.7282,-73.82764,11367
3460,40.76451,-73.9836,10019
3461,40.74352604,-73.99519065,10011
3462,40.77224729,-73.95285924,10075
3463,40.75147375,-73.99811827,10001
3464,40.82899,-73.94345,
3465,40.73752,-74.00113,10011
3466,40.78563,-73.95462,10128
3467,40.72102,-73.9888,10002
3468,40.76519,-73.92102,11102
3469,40.75433,-73.92046,11101
3470,40.68653,-73.9458,11216
3471,40.71638,-73.95088,11211
3472,40.78299,-73.97616,10024
3473,40.67564,-73.94371,11213
3474,40.80049,-73.95898,10025
3475,40.67343,-73.93119,11213
3476,40.91714,-73.90136,10705
3477,40.77342,-73.9481,10028
3478,40.72281,-73.99202,10002
3479,40.74392,-73.9964,10011
3480,40.66137,-73.94181,11203
3481,40.67880226,-73.90826403,11233
3482,40.66026,-73.98014,11215
3483,40.71677,-73.94347,11211
3484,40.6853,-73.96436,11238
3485,40.64526,-73.94246,11203
3486,40.69045,-73.9521,11205
3487,40.74383,-73.83491,11355
3488,40.70317,-73.90462,11385
3489,40.76417,-73.80739,11358
3490,40.64994,-73.92874,11203
3491,40.78784,-74.00256,07093
3492,40.53125,-74.20135,10309
3493,40.724545,-74.03591,07310
3494,40.79718,-73.96369,10025
3495,40.68249,-73.93857,11216
3496,40.77595,-73.95559,10028
3497,40.68425,-73.96501,11238
3498,40.74969,-74.00264,10001
3499,40.74294,-73.89639,11377
3500,40.76349,-73.99087,10019
3501,40.82919,-73.94637,10031
3502,40.64271,-74.01251,11220
3503,40.74551,-73.89235,11377
3504,40.76534,-73.82858,11354
3505,40.73591,-73.84924,11375
3506,40.70034,-73.82889,11418
3507,40.71827,-74.00369,10013
3508,40.71386,-73.96595,11249
3509,40.75699,-73.99847,10018
3510,40.63279,-73.94376,11210
3511,40.68838,-73.95895,11238
3512,40.68509,-73.90701,11207
3513,40.81926,-73.95611,10031
3514,40.76999,-73.92404,11102
3515,40.82596,-73.95052,10031
3516,40.82596,-73.95052,10031
3517,40.7149,-73.96349,
3518,40.77323,-73.95356,10075
3519,40.664494,-73.990471,11215
3520,40.68303,-73.9304,11233
3521,40.68482,-73.94467,11216
3522,40.7631,-73.97724,10019
3523,40.70680406,-73.92232838,11237
3524,40.7206,-73.95565,11249
3525,40.76836,-73.95827,10021
3526,40.72664,-73.98652,10003
3527,40.70409,-73.94042,11206
3528,40.77194969,-73.95866409,10021
3529,40.74444,-73.9892,10001
3530,40.74379,-73.99707,10011
3531,40.68775,-73.9113,11207
3532,40.68775,-73.9113,11207
3533,40.68222,-73.96693,11238
3534,40.75012,-73.82915,11355
3535,40.58518,-73.8182,11693
3536,40.64179,-74.01147,11220
3537,40.71432,-73.9587,11211
3538,40.70516,-74.01652,10004
3539,40.70516,-74.01652,10004
3540,40.73444,-73.85592,11374
3541,40.85359,-73.90279,10453
3542,40.71165,-73.95236,11211
3543,40.89479642,-73.85126308,10466
3544,40.75226,-73.97322,10017
3545,40.75602,-73.9935,10018
3546,40.74597,-73.89823,11377
3547,40.66783,-73.99022,11215
3548,40.64919,-73.9618,11226
